"zip","YEAR","BUILDING_SUBTYPE","Latitude","Longitude","THERM.JANUARY.2010","THERM.FEBRUARY.2010","THERM.NOVEMBER.2010","THERM.DECEMBER.2010","TOTAL.THERMS","THERMS.TOTAL.SQFT","THERMS.SQFT.STANDARD.DEVIATION.2010","THERMS.SQFT.MEAN.2010","KWH.JANUARY.2010","KWH.FEBRUARY.2010","KWH.NOVEMBER.2010","KWH.DECEMBER.2010","TOTAL.KWH","KWH.TOTAL.SQFT","KWH.MEAN.2010","KWH.SQFT.STANDARD.DEVIATION.2010","TOTAL.POPULATION","TOTAL.UNITS","OCCUPIED.HOUSING.UNITS","RENTER.OCCUPIED.HOUSING.UNITS","AVERAGE.STORIES","AVERAGE.BUILDING.AGE","STATE","RETURN_YEAR","N1","MARS2","PREP","N2","A00100","A00100_av","N00200","N00200_av","A00200","A00200_av","N00300","N00300_av","A00300","A00300_av","N00600","N00600_av","A00600","A00600_av","N00650","N00650_av","A00650","A00650_av","N00900","N00900_av","A00900","A00900_av","N01000","N01000_av","A01000","A01000_av","N01400","N01400_av","A01400","A01400_av","N01700","N01700_av","A01700","A01700_av","SCHF","SCHF_av","N02300","N02300_av","A02300","A02300_av","N02500","N02500_av","A02500","A02500_av","N03300","N03300_av","A03300","A03300_av","N04470","N04470_av","A04470","A04470_av","N18425","N18425_av","A18425","A18425_av","N18450","N18450_av","A18450","A18450_av","N18500","N18500_av","A18500","A18500_av","N18300","N18300_av","A18300","A18300_av","N19300","N19300_av","A19300","A19300_av","N19700","N19700_av","A19700","A19700_av","N04800","N04800_av","A04800","A04800_av","N09600","N09600_av","A09600","A09600_av","N07100","N07100_av","A07100","A07100_av","N07180","N07180_av","A07180","A07180_av","N07260","N07260_av","A07260","A07260_av","N59660","N59660_av","A59660","A59660_av","N59720","N59720_av","A59720","A59720_av","N11070","N11070_av","A11070","A11070_av","N06500","N06500_av","A06500","A06500_av","N10300","N10300_av","A10300","A10300_av","N11901","N11901_av","A11901","A11901_av","N11902","N11902_av","A11902","A11902_av","NUMDEP","NUMDEP_av"
"60607",2010,"Single Family",41.87447,-87.65006,227067,190249,51802,156409,1047486,1609856,61272.13,220639.65,670898,704341,747170,1016115,9871538,1662018,1352311.42,61054.62,10342,5172,4767,2533,1.22457831325301,28.5750602409639,"IL",2009,11660,2690,5442,16906,1425452,122.251457975986,10665,0.914665523156089,989145,84.832332761578,5652,0.484734133790738,20644,1.7704974271012,3483,0.298713550600343,21625,1.85463121783876,3113,0.266981132075472,17455,1.49699828473413,1769,0.151715265866209,34137,2.92770154373928,2492,0.213722126929674,25953,2.22581475128645,363,0.0311320754716981,5748,0.492967409948542,998,0.0855917667238422,25177,2.15926243567753,0,0,677,0.0580617495711835,5578,0.478387650085763,372,0.0319039451114923,4310,0.369639794168096,163,0.0139794168096055,3830,0.328473413379074,5480,0.469982847341338,194812,16.7077186963979,4478,0.384048027444254,31763,2.72409948542024,440,0.0377358490566038,1719,0.147427101200686,4537,0.389108061749571,21468,1.84116638078902,5463,0.46852487135506,59665,5.11706689536878,4550,0.390222984562607,69692,5.9770154373928,4274,0.366552315608919,55321,4.74451114922813,10052,0.862092624356775,1140608,97.8222984562607,546,0.0468267581475129,1844,0.158147512864494,2794,0.239622641509434,4450,0.381646655231561,298,0.025557461406518,170,0.0145797598627787,265,0.0227272727272727,211,0.0180960548885077,913,0.0783018867924528,1491,0.127873070325901,751,0.0644082332761578,1239,0.106260720411664,405,0.0347341337907376,465,0.0398799313893654,9627,0.825643224699828,286424,24.5646655231561,10038,0.860891938250429,292768,25.1087478559177,2001,0.171612349914237,13059,1.11998284734134,9138,0.783704974271012,32616,2.79725557461407,2668,0.228816466552316
"60608",2010,"Single Family",41.84884,-87.67125,1486878,845704,474054,1128266,7096146,6795196,386470.26,1133982.49,2554990,2912051,3652945,5054347,44535172,6754097,7748248.26,380035.31,72264,27241,23816,15127,1.30304726368159,93.7453482587065,"IL",2009,28507,7344,16922,64056,957594,33.5915389202652,25215,0.884519591679237,835137,29.295857157891,7211,0.252955414459606,7867,0.275967306275652,2248,0.0788578243940085,4128,0.14480653874487,1913,0.0671063247623391,2956,0.103693829585716,3850,0.135054548005753,28322,0.993510365875048,1462,0.051285649138808,6445,0.226084821271968,642,0.0225207843687515,6205,0.21766583646122,2355,0.0826112884554671,32948,1.15578629810222,0,0,3056,0.107201739923528,24940,0.874872838250254,806,0.0282737573227628,6142,0.215455852948399,42,0.00147332234188094,668,0.0234328410565826,4171,0.146314940190129,87936,3.08471603465815,3372,0.118286736591013,9616,0.337320658083979,462,0.0162065457606904,1050,0.0368330585470235,3427,0.120216087276809,10975,0.384993159574841,4156,0.145788753639457,23262,0.816010102781773,3389,0.118883081348441,43759,1.53502648472305,2965,0.104009541516119,6797,0.238432665661066,18425,0.646332479741818,509916,17.8873960781562,157,0.00550741923036447,405,0.0142070368681376,8614,0.302171396499105,8532,0.2992949100221,1156,0.040551443505104,755,0.0264847230504788,575,0.0201704844424177,405,0.0142070368681376,8345,0.292735117690392,19434,0.681727295050338,7539,0.264461360367629,17128,0.600834882660399,8364,0.293401620654576,11871,0.416424036201635,14171,0.497105973971305,75637,2.65327814221069,16705,0.585996421931455,81267,2.85077349422949,2599,0.0911705896797278,5550,0.194689023748553,25148,0.882169291752903,75996,2.66587154032343,24007,0.842144034798471
"60609",2010,"Single Family",41.81238,-87.65533,1777734,1466331,699229,1612633,8817090,7749039,392156.24,1298901.47,3493046,3548927,4588663,5907745,54394458,7751246,9007140.3,388047.94,79102,27645,23055,13413,1.28727642276423,85.3663617886179,"IL",2009,23154,5424,14444,56649,697891,30.1412714865682,19837,0.856741815668999,596187,25.7487691111687,4489,0.193875788200743,4344,0.187613371339725,1302,0.0562321845037574,2405,0.103869741729291,1079,0.0466010192623305,1807,0.0780426708128185,3493,0.150859462727822,29379,1.26885203420575,709,0.0306210589962857,585,0.0252656128530707,475,0.0205148138550574,4698,0.202902306296968,2222,0.0959661397598687,37202,1.6067202211281,0,0,2606,0.112550747171115,20742,0.895827934698108,775,0.0334715383950937,5851,0.252699317612508,0,0,0,0,3238,0.139846246868792,61987,2.6771616135441,2596,0.112118856353114,6287,0.27152975727736,390,0.0168437419020472,580,0.0250496674440701,2663,0.115012524833722,8169,0.352811609225188,3229,0.13945754513259,16373,0.70713483631338,2616,0.112982637989116,28689,1.23905156776367,2452,0.105899628573897,6066,0.261984970199534,13451,0.580936339293427,335025,14.4694221300855,77,0.00332555929860931,167,0.00721257666062019,6983,0.301589358210244,7240,0.312688952232876,988,0.0426708128185195,619,0.0267340416342749,627,0.0270795542886758,483,0.0208603265094584,8811,0.380538999740866,24052,1.03878379545651,8260,0.356741815668999,20680,0.893150211626501,8839,0.381748294031269,12354,0.533557916558694,9785,0.422605165414183,45351,1.95866804871728,12781,0.551999654487346,50567,2.18394229938672,1540,0.0665111859721862,2899,0.125205148138551,21095,0.911073680573551,70438,3.04215254383692,23705,1.02379718407187
"60610",2010,"Single Family",41.90014,-87.63591,352255,319494,102991,290106,1680912,2312927,109584.24,680411.57,955197,962536,1307613,1644949,15533412,2027529,3139452.35,114139.06,20966,14432,12973,6940,1.4569298245614,15.7473684210526,"IL",2009,21866,3909,11802,30483,2811447,128.576191347297,18248,0.834537638342632,1763621,80.6558584103174,11442,0.523278148724046,89127,4.07605414799232,8665,0.396277325528217,143569,6.56585566633129,7842,0.35863898289582,114704,5.24576968810025,3855,0.176301106741059,104109,4.76122747644745,6687,0.305817250525931,302363,13.8279978048111,1276,0.0583554376657825,39440,1.80371352785146,2708,0.123845239184121,71746,3.28116710875332,27,0.0012347937437117,1466,0.0670447269733833,11853,0.542074453489436,2116,0.096771243025702,35412,1.61950059453032,513,0.0234610811305223,17288,0.790633860788439,9364,0.428244763559865,397713,18.1886490441782,7308,0.3342175066313,85699,3.91928107564255,1162,0.053141864081222,1893,0.0865727613646757,7661,0.35036129150279,55927,2.55771517424312,9339,0.427101436019391,156463,7.15553827860605,6649,0.30407939266441,104144,4.76282813500412,7773,0.355483398884112,73079,3.34212933321138,18498,0.84597091374737,2254626,103.111039970731,1557,0.0712064392207079,13503,0.617534071160706,5659,0.258803622061648,15220,0.696057806640446,305,0.0139485959937803,179,0.00818622518979237,356,0.0162809841763468,514,0.0235068142321412,2138,0.0977773712613189,4492,0.205433092472331,1805,0.082548248422208,3757,0.171819262782402,1176,0.0537821275038873,1435,0.0656270008231958,17473,0.799094484587945,545478,24.9464008049026,18548,0.848257568828318,562057,25.7046098966432,4367,0.199716454769962,34654,1.58483490350316,15537,0.710555199853654,73337,3.35392847342907,4758,0.217598097502973
"60611",2010,"Single Family",41.8957,-87.61356,11826,10692,2675,8417,51441,117624,7911.12,9046.46,32056,31421,39374,45578,489443,111729,46006.64,8186.76,442,301,225,42,1,0,"IL",2009,17082,4181,10061,23140,3374893,197.570132303009,13455,0.787671232876712,1865549,109.211392108652,11007,0.64436248682824,157168,9.20079615970027,8459,0.495199625336612,205454,12.0275143425828,7679,0.449537524879991,147659,8.64412832221051,3146,0.184170471841705,105303,6.16455918510713,7014,0.410607657183,356659,20.8792295984077,1420,0.0831284392928228,57509,3.36664325020489,2660,0.155719470787964,86744,5.07809390001171,45,0.00263435194942044,846,0.0495258166491043,7241,0.423896499238965,2714,0.158880693127268,50384,2.94953752487999,584,0.0341880341880342,21358,1.25032197634937,9034,0.528860789134762,505757,29.6075986418452,6792,0.397611520899192,110397,6.46276782578152,1294,0.0757522538344456,3297,0.193010186160871,7279,0.426121063107364,70367,4.11936541388596,8982,0.52581664910432,202209,11.8375482964524,5829,0.341236389181595,103907,6.08283573352066,7501,0.439117199391172,99604,5.83093314600164,15050,0.881044374195059,2767180,161.993911719939,2044,0.11965811965812,20549,1.20296218241424,4929,0.288549350193186,16513,0.966690083128439,151,0.00883971431916637,88,0.00515162158997775,194,0.0113569839597237,230,0.01346446551926,523,0.0306170237677087,480,0.0280997541271514,376,0.0220114740662686,344,0.0201381571244585,166,0.00971783163563985,193,0.0112984428052921,14425,0.844456152675331,729881,42.7280763376654,14944,0.874839011825313,751687,44.0046247512001,3967,0.23223275963002,69629,4.07616204191547,10779,0.631015103617843,73657,4.31196581196581,2223,0.13013698630137
"60612",2010,"Single Family",41.88115,-87.68652,504395,157442,130983,307490,1832191,1625235,95218.89,421821.04,593708,726844,1036877,1389545,11505194,1639317,3160146.67,97492.54,17013,7648,6298,3899,1.33160784313725,56.9488235294118,"IL",2009,14434,1875,7521,27640,543471,37.6521407787169,12190,0.844533739781072,467564,32.3932381876126,3028,0.209782458085077,3433,0.237841208258279,1164,0.0806429264237218,2064,0.142995704586393,986,0.0683109325204379,1528,0.105861161147291,3025,0.209574615491201,28204,1.95399750588887,722,0.0500207842593876,4113,0.284952196203409,270,0.0187058334488014,3375,0.233822918110018,1308,0.0906193709297492,20596,1.42690868782042,0,0,1417,0.098170985173895,10897,0.754953581820701,316,0.0218927532215602,2428,0.168213939309963,41,0.00284051544963281,922,0.0638769571844257,2978,0.206318414853817,65772,4.55674102812803,2359,0.163433559650824,6878,0.47651378689206,315,0.021823472356935,1393,0.0965082444228904,2247,0.155674102812803,8926,0.618400997644451,2957,0.204863516696688,18675,1.29382014687543,2273,0.157475405293058,30797,2.13364278786199,2264,0.156851877511431,6591,0.456630178744631,9586,0.664126368297076,322551,22.3466121657198,152,0.010530691423029,429,0.0297214909242067,4159,0.288139115976167,4383,0.30365802965221,865,0.0599279479007898,550,0.0381044755438548,321,0.0222391575446862,251,0.0173894970209228,5514,0.382014687543301,14929,1.03429402798947,5121,0.354787307745601,12515,0.867050020784259,3722,0.257863378134959,4522,0.313288069835112,7731,0.535610364417348,51682,3.5805736455591,9658,0.66911459055009,56699,3.92815574338368,1413,0.0978938617153942,4427,0.306706387695718,12737,0.882430372731052,43698,3.02743522239158,9459,0.655327698489677
"60613",2010,"Single Family",41.95202,-87.65598,652604,558683,160012,400652,3008740,3224271,176594.13,715419.46,1469107,1485006,2302453,2551698,24829450,3204231,5997154.04,184425.81,35707,20151,18696,11489,1.56731481481481,73.3172839506173,"IL",2009,28197,5056,12265,38807,2139044,75.8606944001135,25251,0.895520800085115,1734026,61.4968259034649,12789,0.453558889243537,24906,0.883285455899564,8187,0.290350037238004,30503,1.08178174983154,7281,0.258218959463773,21120,0.749015852750293,4294,0.152285704152924,68536,2.43061318579991,5392,0.191226016952158,61942,2.19675852040997,1190,0.0422030712487144,19675,0.697769266233996,2512,0.0890874915771181,45211,1.60339752455935,0,0,1907,0.0676313082952087,14757,0.523353548249814,1160,0.0411391282760577,13329,0.472709862751357,364,0.0129091747349009,9688,0.343582650636593,9891,0.350781998084903,259793,9.21349788984644,8015,0.284250097528106,42305,1.50033691527467,904,0.0320601482427209,1293,0.0458559421215023,8511,0.301840621342696,40762,1.44561478171437,9863,0.349788984643756,91770,3.25460155335674,8140,0.288683193247509,114817,4.07195800971735,8011,0.284108238465085,24336,0.863070539419087,24693,0.875731460793701,1643652,58.2917331631025,1033,0.0366351030251445,4560,0.161719331843813,6794,0.24094761854098,8386,0.297407525623293,549,0.019470156399617,301,0.0106748944923219,644,0.0228393091463631,600,0.0212788594531333,2171,0.0769940064545874,2732,0.096889740043267,1662,0.0589424406851793,2213,0.0784835266163067,933,0.0330886264496223,1191,0.0422385360144696,23453,0.831755151257226,350055,12.4146185764443,24497,0.868780366705678,365368,12.957690534454,4928,0.174770365641735,19965,0.708054048303011,22007,0.780473099975175,63827,2.26360960385857,5882,0.208603752172217
"60614",2010,"Single Family",41.92207,-87.64932,1008756,864578,267210,808737,4590961,5984234,467528.34,1269276.67,2800507,2798389,3893711,4849141,45433525,6059538,10263600.96,490887.48,47844,26184,24122,13272,1.42898203592814,57.3302794411178,"IL",2009,33644,7649,16511,48145,5042921,149.890649149923,29368,0.872904529782428,3270569,97.2110628938295,19047,0.566133634526216,126063,3.74696825585543,14902,0.442931874925693,163342,4.85501129473309,13642,0.405480917845678,121282,3.60486267982404,5487,0.163090001188919,153802,4.57145404827012,11241,0.334116038520984,678842,20.1772084175484,1502,0.0446439186779218,36682,1.09029841873737,2932,0.087147782665557,69355,2.06143740340031,35,0.00104030436333373,1885,0.0560278207109737,15113,0.449203424087504,1757,0.0522232790393532,26926,0.800321008203543,1114,0.0331114017358221,36930,1.09766971822613,14266,0.424028058494828,678580,20.1694209963144,11579,0.344162406372607,146013,4.33994174295565,1253,0.0372428962073475,2892,0.0859588633931756,12109,0.359915586731661,102709,3.05281773867554,14229,0.422928308167875,271809,8.07897396266793,10842,0.32225656877898,201774,5.99732493163714,12177,0.361936749494709,139179,4.13681488526929,29975,0.890946379740816,4112385,122.232344548805,3225,0.0958566163357508,20692,0.615027939602901,9864,0.293187492569255,22223,0.660533824753299,729,0.0216680537391511,442,0.0131375579598145,1181,0.035102841517061,1161,0.0345083818808703,1521,0.0452086553323029,1512,0.0449411484960171,1164,0.0345975508262989,1181,0.035102841517061,571,0.0169718226132446,692,0.0205683034121983,28630,0.850968969206991,1019453,30.301182974676,29697,0.882683390797765,1061784,31.5593865176555,6888,0.204731898704078,50141,1.4903400309119,23737,0.705534419212935,109675,3.25986802996077,8192,0.243490666983712
"60615",2010,"Single Family",41.8022,-87.60058,290065,647412,289766,586364,3302196,3893786,145994.35,503160.99,1284979,1202142,1546690,1966183,18421329,3792349,2536551.77,118505.52,22431,11600,10215,6048,1.50975903614458,40.2774698795181,"IL",2009,18088,3103,8326,31122,983070,54.3492923485184,15136,0.836797877045555,735243,40.6481092436975,5947,0.328781512605042,10950,0.605373728438744,3179,0.175751879699248,15674,0.866541353383459,2661,0.147114108801415,11299,0.624668288367979,3428,0.189517912428129,36800,2.03449800973021,1984,0.10968597965502,9688,0.535603715170279,771,0.042624944714728,12375,0.684155241043786,3093,0.170997346306944,88774,4.90789473684211,20,0.00110570544007077,1504,0.0831490490933215,12367,0.683712958867758,1532,0.0846970367094206,18542,1.02509951348961,145,0.00801636444051305,3767,0.208259619637329,5256,0.290579389650597,127541,7.05113887660327,3729,0.206158779301194,16643,0.920112781954887,901,0.049812030075188,1459,0.0806612118531623,4010,0.221693940734188,16536,0.914197257850509,5216,0.288367978770456,37272,2.06059265811588,3666,0.202675807164971,43687,2.41524767801858,4309,0.238224237063246,25598,1.41519239274657,13770,0.761278195488722,676611,37.406623175586,500,0.0276426360017691,2116,0.116983635559487,5394,0.298208757187085,6274,0.346859796550199,1037,0.0573308270676692,650,0.0359354268022999,489,0.0270344980097302,450,0.0248783724015922,4193,0.231811145510836,9755,0.539307828394516,3794,0.209752321981424,8239,0.455495356037152,2703,0.149436090225564,3154,0.17436974789916,12093,0.668564794338788,129107,7.13771561256081,13477,0.745079610791685,136877,7.56728217602831,2873,0.158834586466165,10635,0.587958867757629,14456,0.799203892083149,44265,2.44720256523662,9102,0.503206545776205
"60616",2010,"Single Family",41.84582,-87.62474,263274,108666,111578,249084,1284711,1658193,82366.69,270924.45,542599,547649,682278,880479,8672540,1573431,1718272.17,78087.96,14612,6174,5627,3286,1.19281481481481,49.3431111111111,"IL",2009,22216,5818,12561,38419,1088059,48.9763683831473,19033,0.856724882967231,889276,40.0286280158444,8350,0.375855239467051,13499,0.607625135037811,3615,0.162720561757292,8438,0.379816348577602,3115,0.140214259992798,6383,0.287315448325531,3467,0.156058696435002,30912,1.39142960028808,2463,0.110866042491898,12869,0.579267194814548,863,0.0388458768455167,9757,0.439187972632337,2962,0.133327331652863,72653,3.27030068419157,0,0,1754,0.0789521065898452,14411,0.648676629456248,1265,0.05694094346417,11119,0.500495138638819,97,0.00436622254231185,1945,0.0875495138638819,6102,0.274666906733885,134523,6.05523046453007,4524,0.203637018365142,15895,0.715475333093266,831,0.0374054735325891,1265,0.05694094346417,4467,0.20107129996399,18346,0.825801224342816,6069,0.273181490817429,39472,1.77673748649622,4475,0.201431400792222,60315,2.71493518185092,4548,0.204717320849838,15670,0.705347497299244,16167,0.727718761253151,727007,32.7244778537991,370,0.0166546633057256,1063,0.0478483975513144,5575,0.250945264674109,6061,0.272821389989197,797,0.0358750450126035,515,0.0231814908174289,437,0.0196705077421678,377,0.0169697515304285,5082,0.228754051134318,10976,0.494058336334174,4493,0.202241627655744,9477,0.42658444364422,2789,0.125540151242348,3399,0.152997839395031,14384,0.647461289160965,131086,5.90052214620094,16114,0.725333093266115,137682,6.19742527907814,3210,0.144490457328052,11336,0.510262873604609,18194,0.81895930860641,54805,2.46691573640619,10184,0.458408354339215
"60617",2010,"Single Family",41.706,-87.56277,5306812,3935706,1685137,4245421,26066783,23578737,553886.91,2124637.74,9595680,9851699,15596317,16691179,158409380,22926371,14676758.7,547751.85,87238,34388,30208,10534,1.23671486408329,70.6064603817235,"IL",2009,35640,7196,22285,76794,1208060,33.8961840628507,28568,0.801571268237935,931773,26.1440235690236,8961,0.251430976430976,9570,0.268518518518519,2516,0.0705948372615039,3611,0.10131874298541,1974,0.0553872053872054,2703,0.0758417508417508,5600,0.15712682379349,36748,1.031088664422,1028,0.0288439955106622,420,0.0117845117845118,1469,0.0412177328843996,14055,0.394360269360269,7454,0.209147025813692,165277,4.63740179573513,0,0,4123,0.115684624017957,34442,0.96638608305275,3038,0.0852413019079686,24715,0.693462401795735,0,0,0,0,7999,0.224438832772166,140675,3.94710998877666,5828,0.163524130190797,11303,0.317143658810325,1636,0.0459034792368126,2866,0.0804152637485971,6648,0.186531986531987,12610,0.353815937149271,7959,0.223316498316498,28813,0.8084455667789,6295,0.176627384960718,50734,1.42351290684624,6941,0.194753086419753,26620,0.746913580246914,24070,0.675364758698092,639050,17.9306958473625,148,0.00415263748597082,259,0.00726711560044893,11815,0.331509539842873,13672,0.38361391694725,2155,0.0604657687991021,1365,0.0382996632996633,2120,0.0594837261503928,1684,0.0472502805836139,11917,0.334371492704826,31389,0.880723905723906,11062,0.310381593714927,26518,0.744051627384961,9971,0.279769921436588,12748,0.357687991021324,18927,0.531060606060606,81723,2.29301346801347,23047,0.646661054994388,89086,2.49960718294052,3280,0.0920314253647587,6509,0.182631874298541,31585,0.886223344556678,102694,2.8814253647587,29898,0.838888888888889
"60618",2010,"Single Family",41.94657,-87.70288,2388047,2040696,540784,1436640,11031890,11121385,583414.12,1827854.31,4579000,4732586,7397740,8445929,78534908,10955411,13452845.4,580814.53,89661,37403,33901,18600,1.55124113475177,84.9949379432624,"IL",2009,42923,12326,24747,85892,2268735,52.8559280572187,37483,0.873261421615451,1938456,45.1612422244484,15152,0.353004216853435,22127,0.515504508072595,7110,0.165645458145982,16777,0.390862707639261,6217,0.144840761363372,11701,0.272604431190737,7125,0.165994921137851,80348,1.87191016471356,4411,0.102765417142325,80742,1.88108939263332,1595,0.0371595648020875,17241,0.401672762854414,3917,0.0912564359434336,56505,1.31642709037113,0,0,3491,0.0813316869743494,30293,0.705752160846166,1639,0.0381846562449037,15279,0.355963003517927,330,0.00768818582112154,6489,0.151177690282599,11259,0.262306921696992,283859,6.61321436059921,9119,0.212450201523659,36880,0.859213009342311,1074,0.0250215502178319,1693,0.0394427230156326,9752,0.227197539780537,47640,1.10989446217646,11215,0.261281830254176,90972,2.11942315308809,9506,0.221466346713883,139234,3.24380868066072,8803,0.205088181161615,21575,0.50264426997181,32066,0.747058686485101,1507336,35.1172098874729,981,0.0228548796682431,3622,0.0843836637700068,12929,0.301213801458426,16234,0.378212147333597,1632,0.0380215735153647,979,0.0228082846026606,1330,0.0309857186123989,1075,0.0250448477506232,7873,0.183421475665727,15959,0.371805325815996,6447,0.150199193905365,13588,0.316566875567877,7823,0.182256599026163,11224,0.261491508049298,27686,0.645015492859306,277571,6.46671947440766,30949,0.721035342357244,292775,6.82093516296624,6076,0.141555809239802,17499,0.407683526314563,35154,0.819001467744566,111015,2.58637560282366,27217,0.634088949980197
"60619",2010,"Single Family",41.74387,-87.60523,2884318,2446701,828100,2033829,13848453,11778610,342246.57,1363343.87,5570830,5594403,8540278,9485052,83219448,11820457,9397187.4,330277.5,50892,23975,20272,9856,1.33095660749507,74.3209072978304,"IL",2009,30210,2860,17122,57032,1016700,33.6544190665343,23788,0.787421383647799,778109,25.7566699768289,6254,0.207017543859649,9017,0.298477325388944,2116,0.0700430321085733,2006,0.0664018536908308,1648,0.0545514730221781,1314,0.0434955312810328,5229,0.173088381330685,25051,0.829228732207878,921,0.0304865938430983,843,0.0279046673286991,1193,0.0394902350215161,11562,0.382720953326713,6854,0.226878517047335,161857,5.35772922873221,0,0,3344,0.110691823899371,27354,0.905461767626614,2544,0.0842105263157895,19482,0.644885799404171,0,0,0,0,7165,0.237173121482953,127328,4.21476332340285,5149,0.170440251572327,9767,0.323303541873552,1485,0.0491559086395233,2213,0.0732538894405826,5589,0.185004965243297,11546,0.382191327375041,7099,0.234988414432307,25309,0.837768950678583,5247,0.173684210526316,44342,1.46779212181397,6230,0.206223104932142,27742,0.918305196954651,21111,0.698808341608739,561588,18.5894736842105,135,0.00446871896722939,271,0.00897053955643826,9557,0.316352201257862,10555,0.34938761999338,2236,0.0740152267461106,1436,0.047533929162529,1438,0.0476001324064879,1221,0.0404170804369414,10841,0.35885468387951,28337,0.93800066203244,10102,0.334392585236677,24048,0.796027805362463,7609,0.25187024164184,8757,0.28987090367428,16971,0.561767626613704,75368,2.49480304534922,20391,0.674975173783515,81324,2.69195630585899,3008,0.0995696789142668,5450,0.18040383978815,26602,0.880569347898047,87131,2.88417742469381,20390,0.674942072161536
"60620",2010,"Single Family",41.74037,-87.65342,5015315,4477487,1536631,4005329,24271907,20301696,371156.66,1804402.14,9749086,9815730,15659568,16623687,152002626,20304426,13324891.62,374301.41,73189,28400,25465,9209,1.28844101123596,67.8600702247191,"IL",2009,32737,3188,18567,64651,1010353,30.8627241347711,26087,0.7968659315148,784949,23.9774261538931,5939,0.181415523719339,4689,0.143232428139414,1863,0.05690808565232,2368,0.0723340562666096,1379,0.0421235910437731,1747,0.053364694382503,5573,0.170235513333537,26502,0.809542719247335,749,0.022879310871491,1896,0.05791611937563,1205,0.0368085041390476,12151,0.371170235513334,6969,0.212878394477197,141982,4.33704982130311,0,0,3546,0.108317805541131,29737,0.90836057060818,2626,0.0802150471943061,20055,0.612609585484314,20,0.000610929529278798,320,0.00977487246846076,7054,0.215474844976632,119956,3.66423313070837,5078,0.155115007483887,9225,0.281791245379845,1448,0.044231297919785,2112,0.064514158291841,5419,0.16553135595809,10320,0.31523963710786,6989,0.213489324006476,23280,0.711121972080521,5185,0.158383480465528,41228,1.25937013165531,6128,0.187188807771024,26789,0.818309557992486,22036,0.673122155359379,520726,15.9063445031616,92,0.00281027583468247,179,0.00546781928704524,10838,0.33106271191618,12139,0.370803677795766,2711,0.082811497693741,1768,0.0540061703882457,1458,0.0445367626844244,1264,0.03861074625042,13030,0.398020588325137,34275,1.04698048080154,12198,0.372605919907139,29257,0.893698261905489,9340,0.285304090173199,10859,0.331704187921923,16891,0.515960533952409,64465,1.96917860524788,20876,0.637688242661209,70856,2.16440113632892,2692,0.0822311146409262,4713,0.143965543574549,29450,0.89959373186303,97522,2.97895347771635,24400,0.745334025720133
"60621",2010,"Single Family",41.77615,-87.63977,684983,649048,269511,732358,3494294,2657650,147802.76,542692.2,1172118,1226414,1961557,2352888,18340876,2738269,3586209.36,155912.73,21993,9625,7038,4713,1.53970149253731,97.9587313432836,"IL",2009,12940,618,7514,28021,283156,21.8822256568779,10090,0.779752704791345,224713,17.3657650695518,1152,0.0890262751159196,714,0.055177743431221,292,0.0225656877897991,182,0.014064914992272,209,0.0161514683153014,136,0.0105100463678516,3189,0.24644513137558,25628,1.98052550231839,126,0.00973724884080371,157,0.0121329211746522,213,0.0164605873261206,1946,0.150386398763524,1367,0.10564142194745,21564,1.66646058732612,0,0,1383,0.106877897990726,10280,0.794435857805255,394,0.0304482225656878,2564,0.198145285935085,0,0,0,0,1208,0.0933539412673879,19586,1.51360123647604,930,0.071870170015456,1497,0.115687789799073,207,0.0159969088098918,426,0.0329211746522411,788,0.0608964451313756,1543,0.119242658423493,1201,0.0928129829984544,3801,0.293740340030912,776,0.0599690880989181,6010,0.464451313755796,1035,0.079984544049459,4255,0.328825347758887,6561,0.507032457496136,111854,8.64404945904173,24,0.00185471406491499,41,0.00316846986089644,3435,0.265455950540958,3263,0.252163833075734,793,0.0612828438948995,499,0.0385625965996909,232,0.0179289026275116,194,0.0149922720247295,7618,0.5887171561051,23295,1.80023183925811,7342,0.567387944358578,19395,1.49884080370943,5622,0.434466769706337,6653,0.514142194744977,4437,0.342890262751159,12199,0.94273570324575,7300,0.564142194744977,16383,1.2660741885626,639,0.0493817619783617,1264,0.0976816074188563,12118,0.936476043276662,44201,3.41584234930448,11843,0.915224111282844
