"zip","YEAR","BUILDING_SUBTYPE","Latitude","Longitude","THERMS.PER.SQFT","KWH.PER.SQFT","THERM.WINTER","THERM.JANUARY.2010","THERM.FEBRUARY.2010","THERM.NOVEMBER.2010","THERM.DECEMBER.2010","TOTAL.THERMS","THERMS.TOTAL.SQFT","TOTAL.KWH","KWH.TOTAL.SQFT","TOTAL.UNITS","OCCUPIED.HOUSING.UNITS","RENTER.OCCUPIED.HOUSING.UNITS","RATIO.OWNED","AVERAGE.STORIES","AVERAGE.BUILDING.AGE","AVERAGE.HOUSESIZE","STATE","RETURN_YEAR","N1","MARS2","PREP","N2","A00100","A00100_av","N00200","N00200_av","A00200","A00200_av","N00300","N00300_av","A00300","A00300_av","N00600","N00600_av","A00600","A00600_av","N00650","N00650_av","A00650","A00650_av","N00900","N00900_av","A00900","A00900_av","N01000","N01000_av","A01000","A01000_av","N01400","N01400_av","A01400","A01400_av","N01700","N01700_av","A01700","A01700_av","SCHF","SCHF_av","N02300","N02300_av","A02300","A02300_av","N02500","N02500_av","A02500","A02500_av","N03300","N03300_av","A03300","A03300_av","N04470","N04470_av","A04470","A04470_av","N18425","N18425_av","A18425","A18425_av","N18450","N18450_av","A18450","A18450_av","N18500","N18500_av","A18500","A18500_av","N18300","N18300_av","A18300","A18300_av","N19300","N19300_av","A19300","A19300_av","N19700","N19700_av","A19700","A19700_av","N04800","N04800_av","A04800","A04800_av","N09600","N09600_av","A09600","A09600_av","N07100","N07100_av","A07100","A07100_av","N07180","N07180_av","A07180","A07180_av","N07260","N07260_av","A07260","A07260_av","N59660","N59660_av","A59660","A59660_av","N59720","N59720_av","A59720","A59720_av","N11070","N11070_av","A11070","A11070_av","N06500","N06500_av","A06500","A06500_av","N10300","N10300_av","A10300","A10300_av","N11901","N11901_av","A11901","A11901_av","N11902","N11902_av","A11902","A11902_av","NUMDEP","NUMDEP_av"
"60615",2010,"All",41.8022,-87.60058,0.751512781294485,3.50637898350445,5602346,1239289,1673681,908582,1780794,9925079,13206800,42261348,12052704,35913,31479,20430,0.30766017876535,2.28536912751678,62.6646532438479,2.19888143176734,"IL",2009,18088,3103,8326,31122,983070,54.3492923485184,15136,0.836797877045555,735243,40.6481092436975,5947,0.328781512605042,10950,0.605373728438744,3179,0.175751879699248,15674,0.866541353383459,2661,0.147114108801415,11299,0.624668288367979,3428,0.189517912428129,36800,2.03449800973021,1984,0.10968597965502,9688,0.535603715170279,771,0.042624944714728,12375,0.684155241043786,3093,0.170997346306944,88774,4.90789473684211,20,0.00110570544007077,1504,0.0831490490933215,12367,0.683712958867758,1532,0.0846970367094206,18542,1.02509951348961,145,0.00801636444051305,3767,0.208259619637329,5256,0.290579389650597,127541,7.05113887660327,3729,0.206158779301194,16643,0.920112781954887,901,0.049812030075188,1459,0.0806612118531623,4010,0.221693940734188,16536,0.914197257850509,5216,0.288367978770456,37272,2.06059265811588,3666,0.202675807164971,43687,2.41524767801858,4309,0.238224237063246,25598,1.41519239274657,13770,0.761278195488722,676611,37.406623175586,500,0.0276426360017691,2116,0.116983635559487,5394,0.298208757187085,6274,0.346859796550199,1037,0.0573308270676692,650,0.0359354268022999,489,0.0270344980097302,450,0.0248783724015922,4193,0.231811145510836,9755,0.539307828394516,3794,0.209752321981424,8239,0.455495356037152,2703,0.149436090225564,3154,0.17436974789916,12093,0.668564794338788,129107,7.13771561256081,13477,0.745079610791685,136877,7.56728217602831,2873,0.158834586466165,10635,0.587958867757629,14456,0.799203892083149,44265,2.44720256523662,9102,0.503206545776205
"60616",2010,"Single Family",41.84582,-87.62474,0.774765663586808,5.51186547106292,732602,263274,108666,111578,249084,1284711,1658193,8672540,1573431,6174,5627,3286,0.37917071590541,1.19281481481481,49.3431111111111,2.57992592592593,"IL",2009,22216,5818,12561,38419,1088059,48.9763683831473,19033,0.856724882967231,889276,40.0286280158444,8350,0.375855239467051,13499,0.607625135037811,3615,0.162720561757292,8438,0.379816348577602,3115,0.140214259992798,6383,0.287315448325531,3467,0.156058696435002,30912,1.39142960028808,2463,0.110866042491898,12869,0.579267194814548,863,0.0388458768455167,9757,0.439187972632337,2962,0.133327331652863,72653,3.27030068419157,0,0,1754,0.0789521065898452,14411,0.648676629456248,1265,0.05694094346417,11119,0.500495138638819,97,0.00436622254231185,1945,0.0875495138638819,6102,0.274666906733885,134523,6.05523046453007,4524,0.203637018365142,15895,0.715475333093266,831,0.0374054735325891,1265,0.05694094346417,4467,0.20107129996399,18346,0.825801224342816,6069,0.273181490817429,39472,1.77673748649622,4475,0.201431400792222,60315,2.71493518185092,4548,0.204717320849838,15670,0.705347497299244,16167,0.727718761253151,727007,32.7244778537991,370,0.0166546633057256,1063,0.0478483975513144,5575,0.250945264674109,6061,0.272821389989197,797,0.0358750450126035,515,0.0231814908174289,437,0.0196705077421678,377,0.0169697515304285,5082,0.228754051134318,10976,0.494058336334174,4493,0.202241627655744,9477,0.42658444364422,2789,0.125540151242348,3399,0.152997839395031,14384,0.647461289160965,131086,5.90052214620094,16114,0.725333093266115,137682,6.19742527907814,3210,0.144490457328052,11336,0.510262873604609,18194,0.81895930860641,54805,2.46691573640619,10184,0.458408354339215
"60616",2010,"All",41.84582,-87.62474,0.870983113449851,4.47265385972306,3212262,1110662,508597,527646,1065357,5699116,6543314,28930297,6468262,13919,12610,7811,0.344780515841655,1.93761755485893,68.4442319749216,2.54495297805643,"IL",2009,22216,5818,12561,38419,1088059,48.9763683831473,19033,0.856724882967231,889276,40.0286280158444,8350,0.375855239467051,13499,0.607625135037811,3615,0.162720561757292,8438,0.379816348577602,3115,0.140214259992798,6383,0.287315448325531,3467,0.156058696435002,30912,1.39142960028808,2463,0.110866042491898,12869,0.579267194814548,863,0.0388458768455167,9757,0.439187972632337,2962,0.133327331652863,72653,3.27030068419157,0,0,1754,0.0789521065898452,14411,0.648676629456248,1265,0.05694094346417,11119,0.500495138638819,97,0.00436622254231185,1945,0.0875495138638819,6102,0.274666906733885,134523,6.05523046453007,4524,0.203637018365142,15895,0.715475333093266,831,0.0374054735325891,1265,0.05694094346417,4467,0.20107129996399,18346,0.825801224342816,6069,0.273181490817429,39472,1.77673748649622,4475,0.201431400792222,60315,2.71493518185092,4548,0.204717320849838,15670,0.705347497299244,16167,0.727718761253151,727007,32.7244778537991,370,0.0166546633057256,1063,0.0478483975513144,5575,0.250945264674109,6061,0.272821389989197,797,0.0358750450126035,515,0.0231814908174289,437,0.0196705077421678,377,0.0169697515304285,5082,0.228754051134318,10976,0.494058336334174,4493,0.202241627655744,9477,0.42658444364422,2789,0.125540151242348,3399,0.152997839395031,14384,0.647461289160965,131086,5.90052214620094,16114,0.725333093266115,137682,6.19742527907814,3210,0.144490457328052,11336,0.510262873604609,18194,0.81895930860641,54805,2.46691573640619,10184,0.458408354339215
"60617",2010,"Single Family",41.706,-87.56277,1.10552074947865,6.90948340668482,15173076,5306812,3935706,1685137,4245421,26066783,23578737,158409380,22926371,34388,30208,10534,0.572118180760731,1.23671486408329,70.6064603817235,2.89093117408907,"IL",2009,35640,7196,22285,76794,1208060,33.8961840628507,28568,0.801571268237935,931773,26.1440235690236,8961,0.251430976430976,9570,0.268518518518519,2516,0.0705948372615039,3611,0.10131874298541,1974,0.0553872053872054,2703,0.0758417508417508,5600,0.15712682379349,36748,1.031088664422,1028,0.0288439955106622,420,0.0117845117845118,1469,0.0412177328843996,14055,0.394360269360269,7454,0.209147025813692,165277,4.63740179573513,0,0,4123,0.115684624017957,34442,0.96638608305275,3038,0.0852413019079686,24715,0.693462401795735,0,0,0,0,7999,0.224438832772166,140675,3.94710998877666,5828,0.163524130190797,11303,0.317143658810325,1636,0.0459034792368126,2866,0.0804152637485971,6648,0.186531986531987,12610,0.353815937149271,7959,0.223316498316498,28813,0.8084455667789,6295,0.176627384960718,50734,1.42351290684624,6941,0.194753086419753,26620,0.746913580246914,24070,0.675364758698092,639050,17.9306958473625,148,0.00415263748597082,259,0.00726711560044893,11815,0.331509539842873,13672,0.38361391694725,2155,0.0604657687991021,1365,0.0382996632996633,2120,0.0594837261503928,1684,0.0472502805836139,11917,0.334371492704826,31389,0.880723905723906,11062,0.310381593714927,26518,0.744051627384961,9971,0.279769921436588,12748,0.357687991021324,18927,0.531060606060606,81723,2.29301346801347,23047,0.646661054994388,89086,2.49960718294052,3280,0.0920314253647587,6509,0.182631874298541,31585,0.886223344556678,102694,2.8814253647587,29898,0.838888888888889
"60617",2010,"All",41.706,-87.56277,1.05389013706629,6.0296765815927,20894267,7232749,5478035,2336812,5846671,35517298,33701139,200439540,33242171,58099,49751,21399,0.487994629855936,1.50774291115312,76.126775047259,2.89937240075614,"IL",2009,35640,7196,22285,76794,1208060,33.8961840628507,28568,0.801571268237935,931773,26.1440235690236,8961,0.251430976430976,9570,0.268518518518519,2516,0.0705948372615039,3611,0.10131874298541,1974,0.0553872053872054,2703,0.0758417508417508,5600,0.15712682379349,36748,1.031088664422,1028,0.0288439955106622,420,0.0117845117845118,1469,0.0412177328843996,14055,0.394360269360269,7454,0.209147025813692,165277,4.63740179573513,0,0,4123,0.115684624017957,34442,0.96638608305275,3038,0.0852413019079686,24715,0.693462401795735,0,0,0,0,7999,0.224438832772166,140675,3.94710998877666,5828,0.163524130190797,11303,0.317143658810325,1636,0.0459034792368126,2866,0.0804152637485971,6648,0.186531986531987,12610,0.353815937149271,7959,0.223316498316498,28813,0.8084455667789,6295,0.176627384960718,50734,1.42351290684624,6941,0.194753086419753,26620,0.746913580246914,24070,0.675364758698092,639050,17.9306958473625,148,0.00415263748597082,259,0.00726711560044893,11815,0.331509539842873,13672,0.38361391694725,2155,0.0604657687991021,1365,0.0382996632996633,2120,0.0594837261503928,1684,0.0472502805836139,11917,0.334371492704826,31389,0.880723905723906,11062,0.310381593714927,26518,0.744051627384961,9971,0.279769921436588,12748,0.357687991021324,18927,0.531060606060606,81723,2.29301346801347,23047,0.646661054994388,89086,2.49960718294052,3280,0.0920314253647587,6509,0.182631874298541,31585,0.886223344556678,102694,2.8814253647587,29898,0.838888888888889
"60618",2010,"Single Family",41.94657,-87.70288,0.991952890759559,7.16859531787534,6406167,2388047,2040696,540784,1436640,11031890,11121385,78534908,10955411,37403,33901,18600,0.409084832767425,1.55124113475177,84.9949379432624,2.65452127659574,"IL",2009,42923,12326,24747,85892,2268735,52.8559280572187,37483,0.873261421615451,1938456,45.1612422244484,15152,0.353004216853435,22127,0.515504508072595,7110,0.165645458145982,16777,0.390862707639261,6217,0.144840761363372,11701,0.272604431190737,7125,0.165994921137851,80348,1.87191016471356,4411,0.102765417142325,80742,1.88108939263332,1595,0.0371595648020875,17241,0.401672762854414,3917,0.0912564359434336,56505,1.31642709037113,0,0,3491,0.0813316869743494,30293,0.705752160846166,1639,0.0381846562449037,15279,0.355963003517927,330,0.00768818582112154,6489,0.151177690282599,11259,0.262306921696992,283859,6.61321436059921,9119,0.212450201523659,36880,0.859213009342311,1074,0.0250215502178319,1693,0.0394427230156326,9752,0.227197539780537,47640,1.10989446217646,11215,0.261281830254176,90972,2.11942315308809,9506,0.221466346713883,139234,3.24380868066072,8803,0.205088181161615,21575,0.50264426997181,32066,0.747058686485101,1507336,35.1172098874729,981,0.0228548796682431,3622,0.0843836637700068,12929,0.301213801458426,16234,0.378212147333597,1632,0.0380215735153647,979,0.0228082846026606,1330,0.0309857186123989,1075,0.0250448477506232,7873,0.183421475665727,15959,0.371805325815996,6447,0.150199193905365,13588,0.316566875567877,7823,0.182256599026163,11224,0.261491508049298,27686,0.645015492859306,277571,6.46671947440766,30949,0.721035342357244,292775,6.82093516296624,6076,0.141555809239802,17499,0.407683526314563,35154,0.819001467744566,111015,2.58637560282366,27217,0.634088949980197
"60618",2010,"All",41.94657,-87.70288,0.901663009965169,5.55520567021055,18901935,7027623,5991005,1646256,4237051,32903400,36491904,199862412,35977500,90447,81892,47173,0.383860161199376,1.87466023166023,87.6538378378378,2.62610424710425,"IL",2009,42923,12326,24747,85892,2268735,52.8559280572187,37483,0.873261421615451,1938456,45.1612422244484,15152,0.353004216853435,22127,0.515504508072595,7110,0.165645458145982,16777,0.390862707639261,6217,0.144840761363372,11701,0.272604431190737,7125,0.165994921137851,80348,1.87191016471356,4411,0.102765417142325,80742,1.88108939263332,1595,0.0371595648020875,17241,0.401672762854414,3917,0.0912564359434336,56505,1.31642709037113,0,0,3491,0.0813316869743494,30293,0.705752160846166,1639,0.0381846562449037,15279,0.355963003517927,330,0.00768818582112154,6489,0.151177690282599,11259,0.262306921696992,283859,6.61321436059921,9119,0.212450201523659,36880,0.859213009342311,1074,0.0250215502178319,1693,0.0394427230156326,9752,0.227197539780537,47640,1.10989446217646,11215,0.261281830254176,90972,2.11942315308809,9506,0.221466346713883,139234,3.24380868066072,8803,0.205088181161615,21575,0.50264426997181,32066,0.747058686485101,1507336,35.1172098874729,981,0.0228548796682431,3622,0.0843836637700068,12929,0.301213801458426,16234,0.378212147333597,1632,0.0380215735153647,979,0.0228082846026606,1330,0.0309857186123989,1075,0.0250448477506232,7873,0.183421475665727,15959,0.371805325815996,6447,0.150199193905365,13588,0.316566875567877,7823,0.182256599026163,11224,0.261491508049298,27686,0.645015492859306,277571,6.46671947440766,30949,0.721035342357244,292775,6.82093516296624,6076,0.141555809239802,17499,0.407683526314563,35154,0.819001467744566,111015,2.58637560282366,27217,0.634088949980197
"60619",2010,"Single Family",41.74387,-87.60523,1.17572896971714,7.04029023581745,8192948,2884318,2446701,828100,2033829,13848453,11778610,83219448,11820457,23975,20272,9856,0.434452554744526,1.33095660749507,74.3209072978304,2.57415187376726,"IL",2009,30210,2860,17122,57032,1016700,33.6544190665343,23788,0.787421383647799,778109,25.7566699768289,6254,0.207017543859649,9017,0.298477325388944,2116,0.0700430321085733,2006,0.0664018536908308,1648,0.0545514730221781,1314,0.0434955312810328,5229,0.173088381330685,25051,0.829228732207878,921,0.0304865938430983,843,0.0279046673286991,1193,0.0394902350215161,11562,0.382720953326713,6854,0.226878517047335,161857,5.35772922873221,0,0,3344,0.110691823899371,27354,0.905461767626614,2544,0.0842105263157895,19482,0.644885799404171,0,0,0,0,7165,0.237173121482953,127328,4.21476332340285,5149,0.170440251572327,9767,0.323303541873552,1485,0.0491559086395233,2213,0.0732538894405826,5589,0.185004965243297,11546,0.382191327375041,7099,0.234988414432307,25309,0.837768950678583,5247,0.173684210526316,44342,1.46779212181397,6230,0.206223104932142,27742,0.918305196954651,21111,0.698808341608739,561588,18.5894736842105,135,0.00446871896722939,271,0.00897053955643826,9557,0.316352201257862,10555,0.34938761999338,2236,0.0740152267461106,1436,0.047533929162529,1438,0.0476001324064879,1221,0.0404170804369414,10841,0.35885468387951,28337,0.93800066203244,10102,0.334392585236677,24048,0.796027805362463,7609,0.25187024164184,8757,0.28987090367428,16971,0.561767626613704,75368,2.49480304534922,20391,0.674975173783515,81324,2.69195630585899,3008,0.0995696789142668,5450,0.18040383978815,26602,0.880569347898047,87131,2.88417742469381,20390,0.674942072161536
"60619",2010,"All",41.74387,-87.60523,1.04673492052255,5.03570916817633,16906333,5843000,5032528,1792456,4238349,28167464,26909835,140080870,27817506,59616,48943,30209,0.31424449812131,1.72308963445168,76.3732348522784,2.49332999499249,"IL",2009,30210,2860,17122,57032,1016700,33.6544190665343,23788,0.787421383647799,778109,25.7566699768289,6254,0.207017543859649,9017,0.298477325388944,2116,0.0700430321085733,2006,0.0664018536908308,1648,0.0545514730221781,1314,0.0434955312810328,5229,0.173088381330685,25051,0.829228732207878,921,0.0304865938430983,843,0.0279046673286991,1193,0.0394902350215161,11562,0.382720953326713,6854,0.226878517047335,161857,5.35772922873221,0,0,3344,0.110691823899371,27354,0.905461767626614,2544,0.0842105263157895,19482,0.644885799404171,0,0,0,0,7165,0.237173121482953,127328,4.21476332340285,5149,0.170440251572327,9767,0.323303541873552,1485,0.0491559086395233,2213,0.0732538894405826,5589,0.185004965243297,11546,0.382191327375041,7099,0.234988414432307,25309,0.837768950678583,5247,0.173684210526316,44342,1.46779212181397,6230,0.206223104932142,27742,0.918305196954651,21111,0.698808341608739,561588,18.5894736842105,135,0.00446871896722939,271,0.00897053955643826,9557,0.316352201257862,10555,0.34938761999338,2236,0.0740152267461106,1436,0.047533929162529,1438,0.0476001324064879,1221,0.0404170804369414,10841,0.35885468387951,28337,0.93800066203244,10102,0.334392585236677,24048,0.796027805362463,7609,0.25187024164184,8757,0.28987090367428,16971,0.561767626613704,75368,2.49480304534922,20391,0.674975173783515,81324,2.69195630585899,3008,0.0995696789142668,5450,0.18040383978815,26602,0.880569347898047,87131,2.88417742469381,20390,0.674942072161536
"60620",2010,"Single Family",41.74037,-87.65342,1.19556055809327,7.4861818797537,15034762,5015315,4477487,1536631,4005329,24271907,20301696,152002626,20304426,28400,25465,9209,0.572394366197183,1.28844101123596,67.8600702247191,2.88919241573034,"IL",2009,32737,3188,18567,64651,1010353,30.8627241347711,26087,0.7968659315148,784949,23.9774261538931,5939,0.181415523719339,4689,0.143232428139414,1863,0.05690808565232,2368,0.0723340562666096,1379,0.0421235910437731,1747,0.053364694382503,5573,0.170235513333537,26502,0.809542719247335,749,0.022879310871491,1896,0.05791611937563,1205,0.0368085041390476,12151,0.371170235513334,6969,0.212878394477197,141982,4.33704982130311,0,0,3546,0.108317805541131,29737,0.90836057060818,2626,0.0802150471943061,20055,0.612609585484314,20,0.000610929529278798,320,0.00977487246846076,7054,0.215474844976632,119956,3.66423313070837,5078,0.155115007483887,9225,0.281791245379845,1448,0.044231297919785,2112,0.064514158291841,5419,0.16553135595809,10320,0.31523963710786,6989,0.213489324006476,23280,0.711121972080521,5185,0.158383480465528,41228,1.25937013165531,6128,0.187188807771024,26789,0.818309557992486,22036,0.673122155359379,520726,15.9063445031616,92,0.00281027583468247,179,0.00546781928704524,10838,0.33106271191618,12139,0.370803677795766,2711,0.082811497693741,1768,0.0540061703882457,1458,0.0445367626844244,1264,0.03861074625042,13030,0.398020588325137,34275,1.04698048080154,12198,0.372605919907139,29257,0.893698261905489,9340,0.285304090173199,10859,0.331704187921923,16891,0.515960533952409,64465,1.96917860524788,20876,0.637688242661209,70856,2.16440113632892,2692,0.0822311146409262,4713,0.143965543574549,29450,0.89959373186303,97522,2.97895347771635,24400,0.745334025720133
"60620",2010,"All",41.74037,-87.65342,1.15401485701317,6.2350244304094,22711868,7409171,6681774,2409564,6211359,36275198,31433909,199773930,32040601,52738,45950,22886,0.437331715271721,1.5457740009187,70.0104960955443,2.83069361506661,"IL",2009,32737,3188,18567,64651,1010353,30.8627241347711,26087,0.7968659315148,784949,23.9774261538931,5939,0.181415523719339,4689,0.143232428139414,1863,0.05690808565232,2368,0.0723340562666096,1379,0.0421235910437731,1747,0.053364694382503,5573,0.170235513333537,26502,0.809542719247335,749,0.022879310871491,1896,0.05791611937563,1205,0.0368085041390476,12151,0.371170235513334,6969,0.212878394477197,141982,4.33704982130311,0,0,3546,0.108317805541131,29737,0.90836057060818,2626,0.0802150471943061,20055,0.612609585484314,20,0.000610929529278798,320,0.00977487246846076,7054,0.215474844976632,119956,3.66423313070837,5078,0.155115007483887,9225,0.281791245379845,1448,0.044231297919785,2112,0.064514158291841,5419,0.16553135595809,10320,0.31523963710786,6989,0.213489324006476,23280,0.711121972080521,5185,0.158383480465528,41228,1.25937013165531,6128,0.187188807771024,26789,0.818309557992486,22036,0.673122155359379,520726,15.9063445031616,92,0.00281027583468247,179,0.00546781928704524,10838,0.33106271191618,12139,0.370803677795766,2711,0.082811497693741,1768,0.0540061703882457,1458,0.0445367626844244,1264,0.03861074625042,13030,0.398020588325137,34275,1.04698048080154,12198,0.372605919907139,29257,0.893698261905489,9340,0.285304090173199,10859,0.331704187921923,16891,0.515960533952409,64465,1.96917860524788,20876,0.637688242661209,70856,2.16440113632892,2692,0.0822311146409262,4713,0.143965543574549,29450,0.89959373186303,97522,2.97895347771635,24400,0.745334025720133
"60621",2010,"Single Family",41.77615,-87.63977,1.31480593757643,6.69798182720544,2335900,684983,649048,269511,732358,3494294,2657650,18340876,2738269,9625,7038,4713,0.241558441558442,1.53970149253731,97.9587313432836,3.17910447761194,"IL",2009,12940,618,7514,28021,283156,21.8822256568779,10090,0.779752704791345,224713,17.3657650695518,1152,0.0890262751159196,714,0.055177743431221,292,0.0225656877897991,182,0.014064914992272,209,0.0161514683153014,136,0.0105100463678516,3189,0.24644513137558,25628,1.98052550231839,126,0.00973724884080371,157,0.0121329211746522,213,0.0164605873261206,1946,0.150386398763524,1367,0.10564142194745,21564,1.66646058732612,0,0,1383,0.106877897990726,10280,0.794435857805255,394,0.0304482225656878,2564,0.198145285935085,0,0,0,0,1208,0.0933539412673879,19586,1.51360123647604,930,0.071870170015456,1497,0.115687789799073,207,0.0159969088098918,426,0.0329211746522411,788,0.0608964451313756,1543,0.119242658423493,1201,0.0928129829984544,3801,0.293740340030912,776,0.0599690880989181,6010,0.464451313755796,1035,0.079984544049459,4255,0.328825347758887,6561,0.507032457496136,111854,8.64404945904173,24,0.00185471406491499,41,0.00316846986089644,3435,0.265455950540958,3263,0.252163833075734,793,0.0612828438948995,499,0.0385625965996909,232,0.0179289026275116,194,0.0149922720247295,7618,0.5887171561051,23295,1.80023183925811,7342,0.567387944358578,19395,1.49884080370943,5622,0.434466769706337,6653,0.514142194744977,4437,0.342890262751159,12199,0.94273570324575,7300,0.564142194744977,16383,1.2660741885626,639,0.0493817619783617,1264,0.0976816074188563,12118,0.936476043276662,44201,3.41584234930448,11843,0.915224111282844
"60621",2010,"All",41.77615,-87.63977,1.0842386671544,4.54207124799818,6847376,2030637,1901988,807367,2107384,10480702,9666416,48961525,10779559,28299,20768,15257,0.194741863670094,1.90747834456208,96.8273339749759,3.05870067372474,"IL",2009,12940,618,7514,28021,283156,21.8822256568779,10090,0.779752704791345,224713,17.3657650695518,1152,0.0890262751159196,714,0.055177743431221,292,0.0225656877897991,182,0.014064914992272,209,0.0161514683153014,136,0.0105100463678516,3189,0.24644513137558,25628,1.98052550231839,126,0.00973724884080371,157,0.0121329211746522,213,0.0164605873261206,1946,0.150386398763524,1367,0.10564142194745,21564,1.66646058732612,0,0,1383,0.106877897990726,10280,0.794435857805255,394,0.0304482225656878,2564,0.198145285935085,0,0,0,0,1208,0.0933539412673879,19586,1.51360123647604,930,0.071870170015456,1497,0.115687789799073,207,0.0159969088098918,426,0.0329211746522411,788,0.0608964451313756,1543,0.119242658423493,1201,0.0928129829984544,3801,0.293740340030912,776,0.0599690880989181,6010,0.464451313755796,1035,0.079984544049459,4255,0.328825347758887,6561,0.507032457496136,111854,8.64404945904173,24,0.00185471406491499,41,0.00316846986089644,3435,0.265455950540958,3263,0.252163833075734,793,0.0612828438948995,499,0.0385625965996909,232,0.0179289026275116,194,0.0149922720247295,7618,0.5887171561051,23295,1.80023183925811,7342,0.567387944358578,19395,1.49884080370943,5622,0.434466769706337,6653,0.514142194744977,4437,0.342890262751159,12199,0.94273570324575,7300,0.564142194744977,16383,1.2660741885626,639,0.0493817619783617,1264,0.0976816074188563,12118,0.936476043276662,44201,3.41584234930448,11843,0.915224111282844
"60622",2010,"Single Family",41.90362,-87.67588,0.91399930659265,8.1402896258091,2202332,791605,696080,171389,543258,3669667,4014956,32089445,3942052,22617,20736,12739,0.353583587566874,1.3794128440367,65.653871559633,2.21110091743119,"IL",2009,28308,5840,13873,45374,1889533,66.7490815317225,25114,0.887169704677123,1528523,53.996149498375,10747,0.379645329942066,18601,0.657093401158683,6003,0.21206019499788,19974,0.705595591352268,5343,0.188745231030097,14080,0.49738589797937,5343,0.188745231030097,66492,2.34887664264519,4040,0.142715840045217,157176,5.55235269181857,673,0.0237741981065423,8953,0.316271018793274,1813,0.0640454995054402,23678,0.836441995195704,20,0.000706514059629787,2048,0.0723470397060901,16502,0.582944750600537,533,0.0188285996891338,5000,0.176628514907447,278,0.00982054542885403,5486,0.19379680655645,7656,0.270453582026282,216615,7.65207715133531,6361,0.224706796665254,35840,1.26607319485658,564,0.01992369648156,904,0.0319344354952664,6238,0.22036173519853,33414,1.18037303942348,7621,0.26921718242193,76034,2.68595450049456,6205,0.219195987000141,103988,3.67344920163911,5955,0.210364561254769,15433,0.545181574113325,22675,0.801010315105271,1403119,49.5661650416843,867,0.0306273844849512,3359,0.118659036314823,7310,0.258230888794687,9322,0.329306203193444,710,0.0250812491168574,429,0.0151547265790589,716,0.0252932033347464,658,0.02324431256182,4632,0.163628656210259,8703,0.307439593047902,3659,0.129256747209269,7128,0.251801610852056,2985,0.105447223399746,3862,0.136427864914512,20699,0.731206726013848,288027,10.1747562526494,22778,0.804648862512364,303057,10.7057015684612,4984,0.176063303659743,19902,0.703052140737601,22220,0.784937120248693,68230,2.41027271442702,10157,0.358803165182987
"60622",2010,"All",41.90362,-87.67588,0.776667523100883,5.16093758289639,10190074,3718242,3248764,793536,2429532,17426862,22437995,114301220,22147375,61724,56414,36424,0.323861058907394,1.9976861167002,83.602152917505,2.18761904761905,"IL",2009,28308,5840,13873,45374,1889533,66.7490815317225,25114,0.887169704677123,1528523,53.996149498375,10747,0.379645329942066,18601,0.657093401158683,6003,0.21206019499788,19974,0.705595591352268,5343,0.188745231030097,14080,0.49738589797937,5343,0.188745231030097,66492,2.34887664264519,4040,0.142715840045217,157176,5.55235269181857,673,0.0237741981065423,8953,0.316271018793274,1813,0.0640454995054402,23678,0.836441995195704,20,0.000706514059629787,2048,0.0723470397060901,16502,0.582944750600537,533,0.0188285996891338,5000,0.176628514907447,278,0.00982054542885403,5486,0.19379680655645,7656,0.270453582026282,216615,7.65207715133531,6361,0.224706796665254,35840,1.26607319485658,564,0.01992369648156,904,0.0319344354952664,6238,0.22036173519853,33414,1.18037303942348,7621,0.26921718242193,76034,2.68595450049456,6205,0.219195987000141,103988,3.67344920163911,5955,0.210364561254769,15433,0.545181574113325,22675,0.801010315105271,1403119,49.5661650416843,867,0.0306273844849512,3359,0.118659036314823,7310,0.258230888794687,9322,0.329306203193444,710,0.0250812491168574,429,0.0151547265790589,716,0.0252932033347464,658,0.02324431256182,4632,0.163628656210259,8703,0.307439593047902,3659,0.129256747209269,7128,0.251801610852056,2985,0.105447223399746,3862,0.136427864914512,20699,0.731206726013848,288027,10.1747562526494,22778,0.804648862512364,303057,10.7057015684612,4984,0.176063303659743,19902,0.703052140737601,22220,0.784937120248693,68230,2.41027271442702,10157,0.358803165182987
